0,0
01:02:27,0.0526219769999 Image_Scale: 3 Haar_Scale: 2
01:02:28,0.579996653 Image_Scale: 1 Haar_Scale: 2
01:02:28,0.158687867 Image_Scale: 2 Haar_Scale: 2
01:02:28,0.0518300369999 Image_Scale: 3 Haar_Scale: 2
01:02:29,0.576643909 Image_Scale: 1 Haar_Scale: 2
01:02:29,0.143590021 Image_Scale: 2 Haar_Scale: 2
01:02:29,0.0528259600001 Image_Scale: 3 Haar_Scale: 2
01:02:30,0.679745026 Image_Scale: 1 Haar_Scale: 2
01:02:30,0.144417958 Image_Scale: 2 Haar_Scale: 2
01:02:30,0.0518160380002 Image_Scale: 3 Haar_Scale: 2
01:02:30,0.587998041 Image_Scale: 1 Haar_Scale: 2
01:02:31,0.14229612 Image_Scale: 2 Haar_Scale: 2
01:02:31,0.05206202 Image_Scale: 3 Haar_Scale: 2
01:02:31,0.589918894 Image_Scale: 1 Haar_Scale: 2
01:02:31,0.143156054 Image_Scale: 2 Haar_Scale: 2
01:02:32,0.0520010239998 Image_Scale: 3 Haar_Scale: 2
01:02:32,0.587537076 Image_Scale: 1 Haar_Scale: 2
01:02:32,0.143862 Image_Scale: 2 Haar_Scale: 2
01:02:32,0.0517300439997 Image_Scale: 3 Haar_Scale: 2
01:02:33,0.591954738 Image_Scale: 1 Haar_Scale: 2
01:02:33,0.143381037 Image_Scale: 2 Haar_Scale: 2
01:02:33,0.0515510579999 Image_Scale: 3 Haar_Scale: 2
01:02:34,0.588416009 Image_Scale: 1 Haar_Scale: 2
01:02:34,0.143812004 Image_Scale: 2 Haar_Scale: 2
01:02:34,0.104159035 Image_Scale: 3 Haar_Scale: 2
01:02:35,0.580140642 Image_Scale: 1 Haar_Scale: 2
01:02:35,0.142807081 Image_Scale: 2 Haar_Scale: 2
01:02:35,0.0521000159997 Image_Scale: 3 Haar_Scale: 2
01:02:36,0.580912583 Image_Scale: 1 Haar_Scale: 2
01:02:36,0.142621095 Image_Scale: 2 Haar_Scale: 2
01:02:36,0.0520100240001 Image_Scale: 3 Haar_Scale: 2
01:02:37,0.581940504 Image_Scale: 1 Haar_Scale: 2
01:02:37,0.143959993 Image_Scale: 2 Haar_Scale: 2
01:02:37,0.0533459210001 Image_Scale: 3 Haar_Scale: 2
01:02:37,0.58617618 Image_Scale: 1 Haar_Scale: 2
01:02:38,0.142377114 Image_Scale: 2 Haar_Scale: 2
01:02:38,0.0518270369998 Image_Scale: 3 Haar_Scale: 2
01:02:38,0.588770982 Image_Scale: 1 Haar_Scale: 2
01:02:38,0.143395036 Image_Scale: 2 Haar_Scale: 2
01:02:38,0.0524179919998 Image_Scale: 3 Haar_Scale: 2
01:02:39,0.675985313 Image_Scale: 1 Haar_Scale: 2
01:02:39,0.14399199 Image_Scale: 2 Haar_Scale: 2
01:02:39,0.051581056 Image_Scale: 3 Haar_Scale: 2
01:02:40,0.58919495 Image_Scale: 1 Haar_Scale: 2
01:02:40,0.143493028 Image_Scale: 2 Haar_Scale: 2
01:02:40,0.0522290069998 Image_Scale: 3 Haar_Scale: 2
01:02:41,0.580920582 Image_Scale: 1 Haar_Scale: 2
01:02:41,0.144632941 Image_Scale: 2 Haar_Scale: 2
01:02:41,0.0513890709999 Image_Scale: 3 Haar_Scale: 2
01:02:42,0.584147335 Image_Scale: 1 Haar_Scale: 2
01:02:42,0.144458954 Image_Scale: 2 Haar_Scale: 2
01:02:42,0.050868111 Image_Scale: 3 Haar_Scale: 2
01:02:43,0.58540224 Image_Scale: 1 Haar_Scale: 2
01:02:43,0.142273122 Image_Scale: 2 Haar_Scale: 2
01:02:44,0.0659309590001 Image_Scale: 3 Haar_Scale: 2
01:02:45,0.672433585 Image_Scale: 1 Haar_Scale: 2
01:02:45,0.143483029 Image_Scale: 2 Haar_Scale: 2
01:02:45,0.050253157 Image_Scale: 3 Haar_Scale: 2
01:02:45,0.582051496 Image_Scale: 1 Haar_Scale: 2
01:02:46,0.143237048 Image_Scale: 2 Haar_Scale: 2
01:02:46,0.051483064 Image_Scale: 3 Haar_Scale: 2
01:02:46,0.58265245 Image_Scale: 1 Haar_Scale: 2
01:02:46,0.142287121 Image_Scale: 2 Haar_Scale: 2
01:02:47,0.052656974 Image_Scale: 3 Haar_Scale: 2
01:02:47,0.60304589 Image_Scale: 1 Haar_Scale: 2
01:02:47,0.143195051 Image_Scale: 2 Haar_Scale: 2
01:02:47,0.0524499900002 Image_Scale: 3 Haar_Scale: 2
01:02:48,0.590415856 Image_Scale: 1 Haar_Scale: 2
01:02:48,0.144635941 Image_Scale: 2 Haar_Scale: 2
01:02:48,0.052129014 Image_Scale: 3 Haar_Scale: 2
01:02:49,0.576485921 Image_Scale: 1 Haar_Scale: 2
01:02:49,0.148468648 Image_Scale: 2 Haar_Scale: 2
01:02:49,0.109679613 Image_Scale: 3 Haar_Scale: 2
01:02:50,0.576549916 Image_Scale: 1 Haar_Scale: 2
01:02:50,0.143312042 Image_Scale: 2 Haar_Scale: 2
01:02:50,0.0509541040001 Image_Scale: 3 Haar_Scale: 2
01:02:51,0.581450541 Image_Scale: 1 Haar_Scale: 2
01:02:51,0.142662092 Image_Scale: 2 Haar_Scale: 2
01:02:51,0.050190163 Image_Scale: 3 Haar_Scale: 2
01:02:52,0.59061684 Image_Scale: 1 Haar_Scale: 2
01:02:52,0.141890151 Image_Scale: 2 Haar_Scale: 2
01:02:52,0.05126608 Image_Scale: 3 Haar_Scale: 2
01:02:52,0.58630017 Image_Scale: 1 Haar_Scale: 2
01:02:53,0.144887922 Image_Scale: 2 Haar_Scale: 2
01:02:53,0.0513260759999 Image_Scale: 3 Haar_Scale: 2
01:02:53,0.596163416 Image_Scale: 1 Haar_Scale: 2
01:02:53,0.142755085 Image_Scale: 2 Haar_Scale: 2
01:02:54,0.0525179840001 Image_Scale: 3 Haar_Scale: 2
01:02:54,0.678396129 Image_Scale: 1 Haar_Scale: 2
01:02:54,0.144288967 Image_Scale: 2 Haar_Scale: 2
01:02:54,0.0513400750001 Image_Scale: 3 Haar_Scale: 2
01:02:55,0.584886279 Image_Scale: 1 Haar_Scale: 2
01:02:55,0.144448955 Image_Scale: 2 Haar_Scale: 2
01:02:55,0.0518150389998 Image_Scale: 3 Haar_Scale: 2
01:02:56,0.581610529 Image_Scale: 1 Haar_Scale: 2
01:02:56,0.147992684 Image_Scale: 2 Haar_Scale: 2
01:02:56,0.0519210299999 Image_Scale: 3 Haar_Scale: 2
01:02:57,0.582273479 Image_Scale: 1 Haar_Scale: 2
01:02:57,0.145288891 Image_Scale: 2 Haar_Scale: 2
01:02:57,0.0525679809998 Image_Scale: 3 Haar_Scale: 2
01:02:58,0.583723368 Image_Scale: 1 Haar_Scale: 2
01:02:58,0.145719858 Image_Scale: 2 Haar_Scale: 2
01:02:58,0.0609213419998 Image_Scale: 3 Haar_Scale: 2
01:02:59,0.581100568 Image_Scale: 1 Haar_Scale: 2
01:02:59,0.143101059 Image_Scale: 2 Haar_Scale: 2
01:02:59,0.05244399 Image_Scale: 3 Haar_Scale: 2
01:03:00,0.672432585 Image_Scale: 1 Haar_Scale: 2
01:03:00,0.143896997 Image_Scale: 2 Haar_Scale: 2
01:03:00,0.0514110690001 Image_Scale: 3 Haar_Scale: 2
01:03:00,0.577791821 Image_Scale: 1 Haar_Scale: 2
01:03:01,0.143380037 Image_Scale: 2 Haar_Scale: 2
01:03:01,0.0516400519996 Image_Scale: 3 Haar_Scale: 2
01:03:01,0.581125566 Image_Scale: 1 Haar_Scale: 2
01:03:01,0.141591174 Image_Scale: 2 Haar_Scale: 2
01:03:01,0.0513980700002 Image_Scale: 3 Haar_Scale: 2
01:03:02,0.58303942 Image_Scale: 1 Haar_Scale: 2
01:03:02,0.145545871 Image_Scale: 2 Haar_Scale: 2
01:03:02,0.0516280520001 Image_Scale: 3 Haar_Scale: 2
01:03:03,0.593674607 Image_Scale: 1 Haar_Scale: 2
01:03:03,0.141700166 Image_Scale: 2 Haar_Scale: 2
01:03:03,0.054331846 Image_Scale: 3 Haar_Scale: 2
01:03:04,0.587159105 Image_Scale: 1 Haar_Scale: 2
01:03:04,0.141300196 Image_Scale: 2 Haar_Scale: 2
01:03:04,0.0584865279998 Image_Scale: 3 Haar_Scale: 2
01:03:05,0.622728385 Image_Scale: 1 Haar_Scale: 2
01:03:05,0.139494334 Image_Scale: 2 Haar_Scale: 2
01:03:05,0.0518350370003 Image_Scale: 3 Haar_Scale: 2
01:03:06,0.583679371 Image_Scale: 1 Haar_Scale: 2
01:03:06,0.143104058 Image_Scale: 2 Haar_Scale: 2
01:03:06,0.0512520820002 Image_Scale: 3 Haar_Scale: 2
01:03:06,0.587157105 Image_Scale: 1 Haar_Scale: 2
01:03:07,0.141541177 Image_Scale: 2 Haar_Scale: 2
01:03:07,0.0521440130001 Image_Scale: 3 Haar_Scale: 2
01:03:07,0.581788516 Image_Scale: 1 Haar_Scale: 2
01:03:08,0.146135827 Image_Scale: 2 Haar_Scale: 2
01:03:08,0.0515310599999 Image_Scale: 3 Haar_Scale: 2
01:03:09,0.592670684 Image_Scale: 1 Haar_Scale: 2
01:03:09,0.233754127 Image_Scale: 2 Haar_Scale: 2
01:03:09,0.0516650499999 Image_Scale: 3 Haar_Scale: 2
01:03:10,0.580312628 Image_Scale: 1 Haar_Scale: 2
01:03:10,0.143408035 Image_Scale: 2 Haar_Scale: 2
01:03:10,0.0543378450002 Image_Scale: 3 Haar_Scale: 2
01:03:11,0.582927428 Image_Scale: 1 Haar_Scale: 2
01:03:11,0.142751085 Image_Scale: 2 Haar_Scale: 2
01:03:11,0.0524649889999 Image_Scale: 3 Haar_Scale: 2
01:03:12,0.583472386 Image_Scale: 1 Haar_Scale: 2
01:03:12,0.145943841 Image_Scale: 2 Haar_Scale: 2
01:03:12,0.0515130610002 Image_Scale: 3 Haar_Scale: 2
01:03:13,0.591426779 Image_Scale: 1 Haar_Scale: 2
01:03:13,0.144004989 Image_Scale: 2 Haar_Scale: 2
01:03:13,0.0528209609997 Image_Scale: 3 Haar_Scale: 2
01:03:13,0.59951816 Image_Scale: 1 Haar_Scale: 2
01:03:14,0.143890998 Image_Scale: 2 Haar_Scale: 2
01:03:14,0.0514940620001 Image_Scale: 3 Haar_Scale: 2
01:03:14,0.676123303 Image_Scale: 1 Haar_Scale: 2
01:03:15,0.143870999 Image_Scale: 2 Haar_Scale: 2
01:03:15,0.0535699039997 Image_Scale: 3 Haar_Scale: 2
01:03:15,0.58081359 Image_Scale: 1 Haar_Scale: 2
01:03:15,0.146673785 Image_Scale: 2 Haar_Scale: 2
01:03:15,0.0520200220003 Image_Scale: 3 Haar_Scale: 2
01:03:16,0.585176256 Image_Scale: 1 Haar_Scale: 2
01:03:16,0.145711858 Image_Scale: 2 Haar_Scale: 2
01:03:16,0.051203084 Image_Scale: 3 Haar_Scale: 2
01:03:17,0.586622146 Image_Scale: 1 Haar_Scale: 2
01:03:17,0.142139131 Image_Scale: 2 Haar_Scale: 2
01:03:17,0.0514820639996 Image_Scale: 3 Haar_Scale: 2
01:03:18,0.58172152 Image_Scale: 1 Haar_Scale: 2
01:03:18,0.157200981 Image_Scale: 2 Haar_Scale: 2
01:03:19,0.0520610189997 Image_Scale: 3 Haar_Scale: 2
01:03:20,0.672239599 Image_Scale: 1 Haar_Scale: 2
01:03:20,0.142998066 Image_Scale: 2 Haar_Scale: 2
01:03:20,0.0524109930002 Image_Scale: 3 Haar_Scale: 2
01:03:21,0.586425161 Image_Scale: 1 Haar_Scale: 2
01:03:21,0.144189975 Image_Scale: 2 Haar_Scale: 2
01:03:21,0.0520250220002 Image_Scale: 3 Haar_Scale: 2
01:03:21,0.584259327 Image_Scale: 1 Haar_Scale: 2
01:03:22,0.143017064 Image_Scale: 2 Haar_Scale: 2
01:03:22,0.0518130380001 Image_Scale: 3 Haar_Scale: 2
01:03:22,0.58434632 Image_Scale: 1 Haar_Scale: 2
01:03:22,0.1425571 Image_Scale: 2 Haar_Scale: 2
01:03:23,0.0512330830002 Image_Scale: 3 Haar_Scale: 2
01:03:23,0.592575691 Image_Scale: 1 Haar_Scale: 2
01:03:23,0.145775854 Image_Scale: 2 Haar_Scale: 2
01:03:23,0.0512600799998 Image_Scale: 3 Haar_Scale: 2
01:03:24,0.579134719 Image_Scale: 1 Haar_Scale: 2
01:03:24,0.276191882 Image_Scale: 2 Haar_Scale: 2
01:03:24,0.052392994 Image_Scale: 3 Haar_Scale: 2
01:03:25,0.586809132 Image_Scale: 1 Haar_Scale: 2
01:03:25,0.141138208 Image_Scale: 2 Haar_Scale: 2
01:03:25,0.053917877 Image_Scale: 3 Haar_Scale: 2
01:03:26,0.582891432 Image_Scale: 1 Haar_Scale: 2
01:03:26,0.144012989 Image_Scale: 2 Haar_Scale: 2
01:03:26,0.0524159920001 Image_Scale: 3 Haar_Scale: 2
01:03:27,0.584562304 Image_Scale: 1 Haar_Scale: 2
01:03:27,0.143837002 Image_Scale: 2 Haar_Scale: 2
01:03:27,0.052251005 Image_Scale: 3 Haar_Scale: 2
01:03:28,0.581037573 Image_Scale: 1 Haar_Scale: 2
01:03:28,0.142637094 Image_Scale: 2 Haar_Scale: 2
01:03:28,0.0517240449999 Image_Scale: 3 Haar_Scale: 2
01:03:28,0.589940892 Image_Scale: 1 Haar_Scale: 2
01:03:29,0.141788159 Image_Scale: 2 Haar_Scale: 2
01:03:29,0.0529599509996 Image_Scale: 3 Haar_Scale: 2
01:03:29,0.678915089 Image_Scale: 1 Haar_Scale: 2
01:03:30,0.142010142 Image_Scale: 2 Haar_Scale: 2
01:03:30,0.0516470510001 Image_Scale: 3 Haar_Scale: 2
01:03:30,0.583847358 Image_Scale: 1 Haar_Scale: 2
01:03:30,0.139376343 Image_Scale: 2 Haar_Scale: 2
01:03:30,0.0516370509999 Image_Scale: 3 Haar_Scale: 2
01:03:31,0.583928352 Image_Scale: 1 Haar_Scale: 2
01:03:31,0.145783853 Image_Scale: 2 Haar_Scale: 2
01:03:31,0.050013176 Image_Scale: 3 Haar_Scale: 2
01:03:32,0.580397622 Image_Scale: 1 Haar_Scale: 2
01:03:32,0.143574022 Image_Scale: 2 Haar_Scale: 2
01:03:32,0.0517170459998 Image_Scale: 3 Haar_Scale: 2
01:03:33,0.583906354 Image_Scale: 1 Haar_Scale: 2
01:03:33,0.150843466 Image_Scale: 2 Haar_Scale: 2
01:03:33,0.05244399 Image_Scale: 3 Haar_Scale: 2
01:03:34,0.584303324 Image_Scale: 1 Haar_Scale: 2
01:03:34,0.140379266 Image_Scale: 2 Haar_Scale: 2
01:03:34,0.0501501650001 Image_Scale: 3 Haar_Scale: 2
01:03:35,0.676448278 Image_Scale: 1 Haar_Scale: 2
01:03:35,0.142515104 Image_Scale: 2 Haar_Scale: 2
01:03:35,0.051238083 Image_Scale: 3 Haar_Scale: 2
01:03:36,0.58420933 Image_Scale: 1 Haar_Scale: 2
01:03:36,0.142759084 Image_Scale: 2 Haar_Scale: 2
01:03:36,0.0522420050002 Image_Scale: 3 Haar_Scale: 2
01:03:36,0.581940504 Image_Scale: 1 Haar_Scale: 2
01:03:37,0.141644169 Image_Scale: 2 Haar_Scale: 2
01:03:37,0.0519350290001 Image_Scale: 3 Haar_Scale: 2
01:03:37,0.579394698 Image_Scale: 1 Haar_Scale: 2
01:03:37,0.145570869 Image_Scale: 2 Haar_Scale: 2
01:03:37,0.052329999 Image_Scale: 3 Haar_Scale: 2
01:03:38,0.592555693 Image_Scale: 1 Haar_Scale: 2
01:03:38,0.144852924 Image_Scale: 2 Haar_Scale: 2
01:03:38,0.048996253 Image_Scale: 3 Haar_Scale: 2
01:03:39,0.589307941 Image_Scale: 1 Haar_Scale: 2
01:03:39,0.231251318 Image_Scale: 2 Haar_Scale: 2
01:03:39,0.0530729419997 Image_Scale: 3 Haar_Scale: 2
01:03:41,0.579953656 Image_Scale: 1 Haar_Scale: 2
01:03:41,0.143791006 Image_Scale: 2 Haar_Scale: 2
01:03:41,0.0516450509999 Image_Scale: 3 Haar_Scale: 2
01:03:42,0.583065418 Image_Scale: 1 Haar_Scale: 2
01:03:42,0.142720088 Image_Scale: 2 Haar_Scale: 2
01:03:42,0.052145013 Image_Scale: 3 Haar_Scale: 2
01:03:43,0.583919353 Image_Scale: 1 Haar_Scale: 2
01:03:43,0.143520026 Image_Scale: 2 Haar_Scale: 2
01:03:43,0.051018099 Image_Scale: 3 Haar_Scale: 2
01:03:43,0.595257486 Image_Scale: 1 Haar_Scale: 2
01:03:44,0.143655016 Image_Scale: 2 Haar_Scale: 2
01:03:44,0.0509711029999 Image_Scale: 3 Haar_Scale: 2
01:03:44,0.672416586 Image_Scale: 1 Haar_Scale: 2
01:03:45,0.143423034 Image_Scale: 2 Haar_Scale: 2
01:03:45,0.0515030619999 Image_Scale: 3 Haar_Scale: 2
01:03:45,0.58683313 Image_Scale: 1 Haar_Scale: 2
01:03:45,0.145620866 Image_Scale: 2 Haar_Scale: 2
01:03:45,0.0525289839998 Image_Scale: 3 Haar_Scale: 2
01:03:46,0.589219948 Image_Scale: 1 Haar_Scale: 2
01:03:46,0.144185975 Image_Scale: 2 Haar_Scale: 2
01:03:46,0.055288773 Image_Scale: 3 Haar_Scale: 2
01:03:47,0.586548152 Image_Scale: 1 Haar_Scale: 2
01:03:47,0.144840925 Image_Scale: 2 Haar_Scale: 2
01:03:47,0.0509711029999 Image_Scale: 3 Haar_Scale: 2
01:03:48,0.577063876 Image_Scale: 1 Haar_Scale: 2
01:03:48,0.143433033 Image_Scale: 2 Haar_Scale: 2
01:03:48,0.060395382 Image_Scale: 3 Haar_Scale: 2
01:03:49,0.584415314 Image_Scale: 1 Haar_Scale: 2
01:03:49,0.144029987 Image_Scale: 2 Haar_Scale: 2
01:03:49,0.0517380440001 Image_Scale: 3 Haar_Scale: 2
01:03:50,0.678043156 Image_Scale: 1 Haar_Scale: 2
01:03:50,0.143368038 Image_Scale: 2 Haar_Scale: 2
01:03:50,0.0525539820001 Image_Scale: 3 Haar_Scale: 2
01:03:50,0.584752289 Image_Scale: 1 Haar_Scale: 2
01:03:51,0.144627941 Image_Scale: 2 Haar_Scale: 2
01:03:51,0.0526799720001 Image_Scale: 3 Haar_Scale: 2
01:03:51,0.581399545 Image_Scale: 1 Haar_Scale: 2
01:03:52,0.142646093 Image_Scale: 2 Haar_Scale: 2
01:03:52,0.0513020769999 Image_Scale: 3 Haar_Scale: 2
01:03:52,0.581814514 Image_Scale: 1 Haar_Scale: 2
01:03:52,0.144755932 Image_Scale: 2 Haar_Scale: 2
01:03:52,0.0521100159999 Image_Scale: 3 Haar_Scale: 2
01:03:53,0.63104975 Image_Scale: 1 Haar_Scale: 2
01:03:53,0.14595584 Image_Scale: 2 Haar_Scale: 2
01:03:53,0.0525909790003 Image_Scale: 3 Haar_Scale: 2
01:03:54,0.585271249 Image_Scale: 1 Haar_Scale: 2
01:03:54,0.23253822 Image_Scale: 2 Haar_Scale: 2
01:03:54,0.0533709189999 Image_Scale: 3 Haar_Scale: 2
01:03:55,0.58355938 Image_Scale: 1 Haar_Scale: 2
01:03:55,0.142618095 Image_Scale: 2 Haar_Scale: 2
01:03:55,0.0522720039999 Image_Scale: 3 Haar_Scale: 2
01:03:56,0.585937198 Image_Scale: 1 Haar_Scale: 2
01:03:56,0.142651093 Image_Scale: 2 Haar_Scale: 2
01:03:56,0.052263004 Image_Scale: 3 Haar_Scale: 2
01:03:57,0.586686141 Image_Scale: 1 Haar_Scale: 2
01:03:57,0.143290043 Image_Scale: 2 Haar_Scale: 2
01:03:57,0.0524259909998 Image_Scale: 3 Haar_Scale: 2
01:03:58,0.584898278 Image_Scale: 1 Haar_Scale: 2
01:03:58,0.144275969 Image_Scale: 2 Haar_Scale: 2
01:03:58,0.051727045 Image_Scale: 3 Haar_Scale: 2
01:03:58,0.5911438 Image_Scale: 1 Haar_Scale: 2
01:03:59,0.141656169 Image_Scale: 2 Haar_Scale: 2
01:03:59,0.0509801019998 Image_Scale: 3 Haar_Scale: 2
01:03:59,0.6735335 Image_Scale: 1 Haar_Scale: 2
01:04:00,0.144028988 Image_Scale: 2 Haar_Scale: 2
01:04:00,0.0500871700001 Image_Scale: 3 Haar_Scale: 2
01:04:00,0.584847282 Image_Scale: 1 Haar_Scale: 2
01:04:00,0.142274121 Image_Scale: 2 Haar_Scale: 2
01:04:00,0.0511850869998 Image_Scale: 3 Haar_Scale: 2
01:04:01,0.583027421 Image_Scale: 1 Haar_Scale: 2
01:04:01,0.143501028 Image_Scale: 2 Haar_Scale: 2
01:04:01,0.0520010239998 Image_Scale: 3 Haar_Scale: 2
01:04:02,0.585360243 Image_Scale: 1 Haar_Scale: 2
01:04:02,0.142481105 Image_Scale: 2 Haar_Scale: 2
01:04:02,0.0523079999998 Image_Scale: 3 Haar_Scale: 2
01:04:03,0.583475387 Image_Scale: 1 Haar_Scale: 2
01:04:03,0.14268809 Image_Scale: 2 Haar_Scale: 2
01:04:03,0.0591914740003 Image_Scale: 3 Haar_Scale: 2
01:04:04,0.583157411 Image_Scale: 1 Haar_Scale: 2
01:04:04,0.143132056 Image_Scale: 2 Haar_Scale: 2
01:04:04,0.0526079780002 Image_Scale: 3 Haar_Scale: 2
01:04:05,0.680496968 Image_Scale: 1 Haar_Scale: 2
01:04:05,0.143197051 Image_Scale: 2 Haar_Scale: 2
01:04:05,0.0522330060003 Image_Scale: 3 Haar_Scale: 2
01:04:05,0.584406315 Image_Scale: 1 Haar_Scale: 2
01:04:06,0.142572099 Image_Scale: 2 Haar_Scale: 2
01:04:06,0.052640975 Image_Scale: 3 Haar_Scale: 2
01:04:06,0.587143106 Image_Scale: 1 Haar_Scale: 2
01:04:07,0.142704089 Image_Scale: 2 Haar_Scale: 2
01:04:07,0.0518170380001 Image_Scale: 3 Haar_Scale: 2
01:04:07,0.582073494 Image_Scale: 1 Haar_Scale: 2
01:04:07,0.144554947 Image_Scale: 2 Haar_Scale: 2
01:04:07,0.0516630499997 Image_Scale: 3 Haar_Scale: 2
01:04:08,0.588398011 Image_Scale: 1 Haar_Scale: 2
01:04:08,0.139395342 Image_Scale: 2 Haar_Scale: 2
01:04:08,0.0522310060001 Image_Scale: 3 Haar_Scale: 2
01:04:09,0.580660602 Image_Scale: 1 Haar_Scale: 2
01:04:09,0.18244205 Image_Scale: 2 Haar_Scale: 2
01:04:09,0.082062726 Image_Scale: 3 Haar_Scale: 2
01:04:10,0.585827207 Image_Scale: 1 Haar_Scale: 2
01:04:10,0.143433033 Image_Scale: 2 Haar_Scale: 2
01:04:10,0.052070018 Image_Scale: 3 Haar_Scale: 2
01:04:11,0.586107185 Image_Scale: 1 Haar_Scale: 2
01:04:11,0.142371114 Image_Scale: 2 Haar_Scale: 2
01:04:11,0.0522140079997 Image_Scale: 3 Haar_Scale: 2
01:04:12,0.58434232 Image_Scale: 1 Haar_Scale: 2
01:04:12,0.142478106 Image_Scale: 2 Haar_Scale: 2
01:04:12,0.0522050080003 Image_Scale: 3 Haar_Scale: 2
01:04:12,0.586268173 Image_Scale: 1 Haar_Scale: 2
01:04:13,0.143162054 Image_Scale: 2 Haar_Scale: 2
01:04:13,0.0524729879999 Image_Scale: 3 Haar_Scale: 2
01:04:13,0.598416244 Image_Scale: 1 Haar_Scale: 2
01:04:13,0.143310042 Image_Scale: 2 Haar_Scale: 2
01:04:14,0.0523130000001 Image_Scale: 3 Haar_Scale: 2
01:04:14,0.671472658 Image_Scale: 1 Haar_Scale: 2
01:04:14,0.144472954 Image_Scale: 2 Haar_Scale: 2
01:04:15,0.0518540350004 Image_Scale: 3 Haar_Scale: 2
01:04:15,0.579845664 Image_Scale: 1 Haar_Scale: 2
01:04:15,0.14176516 Image_Scale: 2 Haar_Scale: 2
01:04:15,0.0537548900002 Image_Scale: 3 Haar_Scale: 2
01:04:16,0.577640832 Image_Scale: 1 Haar_Scale: 2
01:04:16,0.143057062 Image_Scale: 2 Haar_Scale: 2
01:04:16,0.0531279380002 Image_Scale: 3 Haar_Scale: 2
01:04:17,0.582409469 Image_Scale: 1 Haar_Scale: 2
01:04:17,0.142967069 Image_Scale: 2 Haar_Scale: 2
01:04:17,0.0526029779999 Image_Scale: 3 Haar_Scale: 2
01:04:18,0.59179075 Image_Scale: 1 Haar_Scale: 2
01:04:18,0.143404036 Image_Scale: 2 Haar_Scale: 2
01:04:18,0.0513660729998 Image_Scale: 3 Haar_Scale: 2
01:04:19,0.606519624 Image_Scale: 1 Haar_Scale: 2
01:04:19,0.144004989 Image_Scale: 2 Haar_Scale: 2
01:04:19,0.0531079389998 Image_Scale: 3 Haar_Scale: 2
01:04:20,0.669725792 Image_Scale: 1 Haar_Scale: 2
01:04:20,0.143327041 Image_Scale: 2 Haar_Scale: 2
01:04:20,0.0519090310004 Image_Scale: 3 Haar_Scale: 2
01:04:20,0.580544611 Image_Scale: 1 Haar_Scale: 2
01:04:21,0.141201204 Image_Scale: 2 Haar_Scale: 2
01:04:21,0.0507671179998 Image_Scale: 3 Haar_Scale: 2
01:04:21,0.581940504 Image_Scale: 1 Haar_Scale: 2
01:04:21,0.146403806 Image_Scale: 2 Haar_Scale: 2
01:04:22,0.0508201140001 Image_Scale: 3 Haar_Scale: 2
01:04:22,0.587414086 Image_Scale: 1 Haar_Scale: 2
01:04:22,0.144991914 Image_Scale: 2 Haar_Scale: 2
01:04:22,0.0525869789999 Image_Scale: 3 Haar_Scale: 2
01:04:23,0.582202484 Image_Scale: 1 Haar_Scale: 2
01:04:23,0.160792706 Image_Scale: 2 Haar_Scale: 2
01:04:23,0.0520520199998 Image_Scale: 3 Haar_Scale: 2
01:04:24,0.582080493 Image_Scale: 1 Haar_Scale: 2
01:04:24,0.143952993 Image_Scale: 2 Haar_Scale: 2
01:04:24,0.120138814 Image_Scale: 3 Haar_Scale: 2
01:04:25,0.580065648 Image_Scale: 1 Haar_Scale: 2
01:04:25,0.143221049 Image_Scale: 2 Haar_Scale: 2
01:04:25,0.0530279449999 Image_Scale: 3 Haar_Scale: 2
01:04:26,0.582922429 Image_Scale: 1 Haar_Scale: 2
01:04:26,0.143784007 Image_Scale: 2 Haar_Scale: 2
01:04:26,0.0512060840001 Image_Scale: 3 Haar_Scale: 2
01:04:27,0.584695294 Image_Scale: 1 Haar_Scale: 2
01:04:27,0.14452295 Image_Scale: 2 Haar_Scale: 2
01:04:27,0.0536628969999 Image_Scale: 3 Haar_Scale: 2
01:04:27,0.580184638 Image_Scale: 1 Haar_Scale: 2
01:04:28,0.142219126 Image_Scale: 2 Haar_Scale: 2
01:04:28,0.0527179690002 Image_Scale: 3 Haar_Scale: 2
01:04:28,0.686047544 Image_Scale: 1 Haar_Scale: 2
01:04:29,0.144057985 Image_Scale: 2 Haar_Scale: 2
01:04:29,0.05270797 Image_Scale: 3 Haar_Scale: 2
01:04:29,0.669928776 Image_Scale: 1 Haar_Scale: 2
01:04:29,0.145785853 Image_Scale: 2 Haar_Scale: 2
01:04:30,0.0520810180001 Image_Scale: 3 Haar_Scale: 2
01:04:30,0.580974578 Image_Scale: 1 Haar_Scale: 2
01:04:30,0.143852001 Image_Scale: 2 Haar_Scale: 2
01:04:30,0.048449295 Image_Scale: 3 Haar_Scale: 2
01:04:31,0.580707599 Image_Scale: 1 Haar_Scale: 2
01:04:31,0.142629094 Image_Scale: 2 Haar_Scale: 2
01:04:31,0.0521160150001 Image_Scale: 3 Haar_Scale: 2
01:04:32,0.585056266 Image_Scale: 1 Haar_Scale: 2
01:04:32,0.144156977 Image_Scale: 2 Haar_Scale: 2
01:04:32,0.0525879789998 Image_Scale: 3 Haar_Scale: 2
01:04:33,0.580512613 Image_Scale: 1 Haar_Scale: 2
01:04:33,0.144753932 Image_Scale: 2 Haar_Scale: 2
